session,subject,region,target,cell_subset,n_trials,n_neurons_total,n_neurons_sampled,n_sessions,n_subjects,n_mice,n_trials_short,n_trials_long,subset_neuron_limit,subset_available_neurons,subset_bootstrap_multiplier,actual,predicted,value,orientation_idx,orientation_deg
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori4_135deg,vip,1848,9,76,1,1,1,930,918,76,9,8.444444444444445,repeat,repeat,409.0,4.0,135.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori4_135deg,vip,1848,9,76,1,1,1,930,918,76,9,8.444444444444445,repeat,to,176.0,4.0,135.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori4_135deg,vip,1848,9,76,1,1,1,930,918,76,9,8.444444444444445,to,repeat,11.0,4.0,135.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori4_135deg,vip,1848,9,76,1,1,1,930,918,76,9,8.444444444444445,to,to,2.0,4.0,135.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,change_vs_repeat,sst,1848,10,76,1,1,1,930,918,76,10,7.6,repeat,repeat,1892.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,change_vs_repeat,sst,1848,10,76,1,1,1,930,918,76,10,7.6,repeat,change,1688.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,change_vs_repeat,sst,1848,10,76,1,1,1,930,918,76,10,7.6,change,repeat,76.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,change_vs_repeat,sst,1848,10,76,1,1,1,930,918,76,10,7.6,change,change,44.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori1,ori1,115.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori1,ori2,156.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori1,ori3,91.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori1,ori4,89.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori2,ori1,121.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori2,ori2,195.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori2,ori3,90.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori2,ori4,86.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori3,ori1,108.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori3,ori2,149.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori3,ori3,84.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori3,ori4,110.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori4,ori1,98.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori4,ori2,163.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori4,ori3,91.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,orientation,sst,1848,10,76,1,1,1,930,918,76,10,7.6,ori4,ori4,102.0,,
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori1_0deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,repeat,repeat,462.0,1.0,0.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori1_0deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,repeat,to,198.0,1.0,0.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori1_0deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,to,repeat,23.0,1.0,0.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori1_0deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,to,to,7.0,1.0,0.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori2_45deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,repeat,repeat,496.0,2.0,45.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori2_45deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,repeat,to,320.0,2.0,45.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori2_45deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,to,repeat,24.0,2.0,45.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori2_45deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,to,to,10.0,2.0,45.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori3_90deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,repeat,repeat,467.0,3.0,90.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori3_90deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,repeat,to,237.0,3.0,90.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori3_90deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,to,repeat,16.0,3.0,90.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori3_90deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,to,to,16.0,3.0,90.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori4_135deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,repeat,repeat,352.0,4.0,135.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori4_135deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,repeat,to,233.0,4.0,135.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori4_135deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,to,repeat,7.0,4.0,135.0
VTYH02_PPC_20250228_1451ShortLong,YH02VT,PPC,to_or_repeat_ori4_135deg,sst,1848,10,76,1,1,1,930,918,76,10,7.6,to,to,6.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,all,1812,108,108,1,1,1,912,900,108,108,1.0,repeat,repeat,2330.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,all,1812,108,108,1,1,1,912,900,108,108,1.0,repeat,change,1090.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,all,1812,108,108,1,1,1,912,900,108,108,1.0,change,repeat,144.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,all,1812,108,108,1,1,1,912,900,108,108,1.0,change,change,76.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori1,ori1,157.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori1,ori2,119.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori1,ori3,106.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori1,ori4,148.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori2,ori1,85.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori2,ori2,94.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori2,ori3,88.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori2,ori4,78.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori3,ori1,108.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori3,ori2,80.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori3,ori3,143.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori3,ori4,114.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori4,ori1,95.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori4,ori2,75.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori4,ori3,86.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,all,1812,108,108,1,1,1,912,900,108,108,1.0,ori4,ori4,236.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,repeat,repeat,895.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,repeat,to,105.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,to,repeat,52.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,to,to,8.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,repeat,repeat,595.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,repeat,to,65.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,to,repeat,31.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,to,to,9.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,repeat,repeat,696.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,repeat,to,144.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,to,repeat,57.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,to,to,3.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,repeat,repeat,828.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,repeat,to,112.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,to,repeat,51.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,all,1812,108,108,1,1,1,912,900,108,108,1.0,to,to,9.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,exc,1812,86,86,1,1,1,912,900,86,86,1.0,repeat,repeat,2270.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,exc,1812,86,86,1,1,1,912,900,86,86,1.0,repeat,change,1150.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,exc,1812,86,86,1,1,1,912,900,86,86,1.0,change,repeat,134.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,exc,1812,86,86,1,1,1,912,900,86,86,1.0,change,change,86.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori1,ori1,155.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori1,ori2,122.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori1,ori3,107.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori1,ori4,146.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori2,ori1,80.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori2,ori2,104.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori2,ori3,87.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori2,ori4,74.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori3,ori1,124.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori3,ori2,75.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori3,ori3,135.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori3,ori4,111.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori4,ori1,109.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori4,ori2,79.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori4,ori3,77.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,exc,1812,86,86,1,1,1,912,900,86,86,1.0,ori4,ori4,227.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,repeat,repeat,868.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,repeat,to,132.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,to,repeat,52.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,to,to,8.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,repeat,repeat,586.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,repeat,to,74.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,to,repeat,30.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,to,to,10.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,repeat,repeat,657.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,repeat,to,183.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,to,repeat,54.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,to,to,6.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,repeat,repeat,827.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,repeat,to,113.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,to,repeat,48.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,exc,1812,86,86,1,1,1,912,900,86,86,1.0,to,to,12.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,repeat,repeat,1943.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,repeat,change,1477.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,change,repeat,119.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,change,change,101.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori1,ori1,186.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori1,ori2,20.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori1,ori3,122.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori1,ori4,202.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori2,ori1,108.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori2,ori2,9.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori2,ori3,91.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori2,ori4,137.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori3,ori1,165.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori3,ori2,10.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori3,ori3,97.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori3,ori4,173.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori4,ori1,127.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori4,ori2,10.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori4,ori3,87.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,ori4,ori4,268.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,repeat,repeat,526.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,repeat,to,474.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,to,repeat,43.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,to,to,17.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,repeat,repeat,477.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,repeat,to,183.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,to,repeat,17.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,to,to,23.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,repeat,repeat,550.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,repeat,to,290.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,to,repeat,26.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,to,to,34.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,repeat,repeat,624.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,repeat,to,316.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,to,repeat,32.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,vip,1812,14,86,1,1,1,912,900,86,14,6.142857142857143,to,to,28.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,sst,1812,8,86,1,1,1,912,900,86,8,10.75,repeat,repeat,1996.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,sst,1812,8,86,1,1,1,912,900,86,8,10.75,repeat,change,1424.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,sst,1812,8,86,1,1,1,912,900,86,8,10.75,change,repeat,112.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,change_vs_repeat,sst,1812,8,86,1,1,1,912,900,86,8,10.75,change,change,108.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori1,ori1,179.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori1,ori2,44.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori1,ori3,110.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori1,ori4,197.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori2,ori1,112.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori2,ori2,42.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori2,ori3,77.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori2,ori4,114.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori3,ori1,136.0,,
